lambda  relu(lambda)
1.135982871055603,1.135982871055603
1.0503897666931152,1.0503897666931152
1.1297328472137451,1.1297328472137451
1.1252632141113281,1.1252632141113281
1.1586681604385376,1.1586681604385376
1.113426685333252,1.113426685333252
1.1076629161834717,1.1076629161834717
1.137882113456726,1.137882113456726
1.044999599456787,1.044999599456787
1.0721936225891113,1.0721936225891113
1.0801705121994019,1.0801705121994019
1.0319796800613403,1.0319796800613403
1.0686062574386597,1.0686062574386597
1.0398973226547241,1.0398973226547241
1.0451833009719849,1.0451833009719849
1.0571106672286987,1.0571106672286987
1.016656756401062,1.016656756401062
1.0231914520263672,1.0231914520263672
1.0320802927017212,1.0320802927017212
0.9866621494293213,0.9866621494293213
1.0090984106063843,1.0090984106063843
0.9634106159210205,0.9634106159210205
0.8880365490913391,0.8880365490913391
0.9300223588943481,0.9300223588943481
0.9313253164291382,0.9313253164291382
0.938157320022583,0.938157320022583
0.9195545315742493,0.9195545315742493
0.9163385033607483,0.9163385033607483
0.9190563559532166,0.9190563559532166
0.8645951747894287,0.8645951747894287
0.8790782690048218,0.8790782690048218
0.8397650122642517,0.8397650122642517
0.8874660730361938,0.8874660730361938
0.8908247947692871,0.8908247947692871
0.9031103849411011,0.9031103849411011
0.8411431908607483,0.8411431908607483
0.8406826257705688,0.8406826257705688
0.8208499550819397,0.8208499550819397
0.8131417036056519,0.8131417036056519
0.7947440147399902,0.7947440147399902
0.8176479935646057,0.8176479935646057
0.8576211929321289,0.8576211929321289
0.8355621099472046,0.8355621099472046
0.8140961527824402,0.8140961527824402
0.794382631778717,0.794382631778717
0.8095870018005371,0.8095870018005371
0.7546682357788086,0.7546682357788086
0.7875486612319946,0.7875486612319946
0.792625367641449,0.792625367641449
0.8347703814506531,0.8347703814506531
